# timestamp,sensor,value,x,y,z
128.200,temperature,6.465901,8.326,-12.197,-96.343
128.250,turbidity,2.918876,8.373,-12.135,-96.368
128.400,temperature,6.442592,8.516,-11.948,-96.443
128.500,turbidity,2.464030,8.610,-11.820,-96.493
128.500,h2s,7.174865,8.610,-11.820,-96.493
128.600,temperature,3.204379,8.705,-11.690,-96.543
128.750,turbidity,2.778571,8.846,-11.491,-96.619
128.800,temperature,6.687904,8.893,-11.423,-96.644
129.000,temperature,6.667870,9.080,-11.147,-96.746
129.000,turbidity,2.827807,9.080,-11.147,-96.746
129.000,h2s,7.528540,9.080,-11.147,-96.746
129.000,ph,7.429003,9.080,-11.147,-96.746
129.200,temperature,6.640491,9.266,-10.863,-96.848
129.250,turbidity,3.216730,9.312,-10.790,-96.874
129.400,temperature,8.234084,9.451,-10.570,-96.951
129.500,turbidity,2.732384,9.543,-10.420,-97.003
129.500,h2s,7.951456,9.543,-10.420,-97.003
129.600,temperature,6.815046,9.635,-10.268,-97.055
129.750,turbidity,2.613591,9.772,-10.037,-97.133
129.800,temperature,7.041902,9.818,-9.959,-97.159
130.000,temperature,7.005500,10.000,-9.642,-97.264
130.000,turbidity,3.007047,10.000,-9.642,-97.264
130.000,h2s,8.130670,10.000,-9.642,-97.264
130.000,ph,7.397895,10.000,-9.642,-97.264
130.200,temperature,7.026591,10.181,-9.317,-97.369
130.250,turbidity,3.133736,10.226,-9.235,-97.395
130.400,temperature,7.101610,10.361,-8.985,-97.475
130.500,turbidity,3.002678,10.450,-8.817,-97.528
130.500,h2s,8.306807,10.450,-8.817,-97.528
130.600,temperature,7.044562,10.539,-8.646,-97.581
130.750,turbidity,3.421575,10.672,-8.388,-97.661
130.800,temperature,7.091423,10.717,-8.301,-97.688
131.000,temperature,7.168439,10.893,-7.949,-97.795
131.000,turbidity,2.883273,10.893,-7.949,-97.795
131.000,h2s,8.109347,10.893,-7.949,-97.795
131.000,ph,7.393528,10.893,-7.949,-97.795
131.200,temperature,7.044679,11.068,-7.591,-97.902
131.250,turbidity,3.041107,11.111,-7.500,-97.929
131.400,temperature,7.204969,11.242,-7.226,-98.010
131.500,turbidity,2.570124,11.328,-7.042,-98.065
131.500,h2s,8.256587,11.328,-7.042,-98.065
131.600,temperature,7.027005,11.414,-6.856,-98.119
131.750,turbidity,2.696665,11.543,-6.576,-98.200
131.800,temperature,7.184440,11.586,-6.481,-98.228
132.000,temperature,7.064800,11.756,-6.101,-98.337
132.000,turbidity,2.746297,11.756,-6.101,-98.337
132.000,h2s,8.487728,11.756,-6.101,-98.337
132.000,ph,7.411977,11.756,-6.101,-98.337
132.200,temperature,7.069184,11.924,-5.716,-98.446
132.250,turbidity,2.855882,11.966,-5.619,-98.474
132.400,temperature,6.983247,12.092,-5.327,-98.556
132.500,turbidity,2.496878,12.175,-5.130,-98.611
132.500,h2s,8.206975,12.175,-5.130,-98.611
132.600,temperature,6.976334,12.258,-4.933,-98.666
132.750,turbidity,2.988564,12.382,-4.635,-98.749
132.800,temperature,6.812399,12.423,-4.536,-98.776
133.000,temperature,6.750169,12.586,-4.135,-98.887
133.000,turbidity,2.534139,12.586,-4.135,-98.887
133.000,h2s,7.594842,12.586,-4.135,-98.887
133.000,ph,7.452681,12.586,-4.135,-98.887
133.200,temperature,6.548170,12.748,-3.730,-98.997
133.250,turbidity,3.341676,12.789,-3.629,-99.025
133.400,temperature,6.372807,12.909,-3.323,-99.108
133.500,turbidity,2.396612,12.989,-3.119,-99.164
133.500,h2s,7.271729,12.989,-3.119,-99.164
133.600,temperature,6.364065,13.068,-2.914,-99.219
133.750,turbidity,2.547609,13.187,-2.605,-99.303
133.800,temperature,6.091919,13.226,-2.502,-99.331
134.000,temperature,6.056114,13.383,-2.088,-99.442
134.000,turbidity,2.419719,13.383,-2.088,-99.442
134.000,h2s,6.604049,13.383,-2.088,-99.442
134.000,ph,7.524710,13.383,-2.088,-99.442
134.200,temperature,5.806029,13.538,-1.672,-99.553
134.250,turbidity,2.044340,13.576,-1.568,-99.581
134.400,temperature,5.708334,13.691,-1.255,-99.665
134.500,turbidity,2.183514,13.767,-1.046,-99.721
134.500,h2s,6.056419,13.767,-1.046,-99.721
134.600,temperature,5.618417,13.843,-0.837,-99.777
134.750,turbidity,2.077093,13.956,-0.523,-99.860
134.800,temperature,5.385768,13.993,-0.419,-99.888
135.000,temperature,5.167703,14.142,-0.000,-100.000
135.000,turbidity,2.292453,14.142,-0.000,-100.000
135.000,h2s,5.351172,14.142,-0.000,-100.000
135.000,ph,7.619592,14.142,-0.000,-100.000
135.200,temperature,5.024636,14.289,0.419,-100.112
135.250,turbidity,2.040290,14.326,0.523,-100.140
135.400,temperature,4.802302,14.435,0.837,-100.223
135.500,turbidity,1.987738,14.507,1.046,-100.279
135.500,h2s,4.886690,14.507,1.046,-100.279
135.600,temperature,4.771202,14.579,1.255,-100.335
135.750,turbidity,1.973070,14.686,1.568,-100.419
135.800,temperature,4.448913,14.722,1.672,-100.447
136.000,temperature,4.313607,14.863,2.088,-100.558
136.000,turbidity,3.749286,14.863,2.088,-100.558
136.000,h2s,3.815638,14.863,2.088,-100.558
136.000,ph,4.917865,14.863,2.088,-100.558
136.200,temperature,4.185306,15.002,2.502,-100.669
136.250,turbidity,1.835469,15.037,2.605,-100.697
136.400,temperature,4.018303,15.140,2.914,-100.781
136.500,turbidity,1.235297,15.208,3.119,-100.836
136.500,h2s,3.294612,15.208,3.119,-100.836
136.600,temperature,3.873456,15.276,3.323,-100.892
136.750,turbidity,1.460509,15.377,3.629,-100.975
136.800,temperature,3.680792,15.410,3.730,-101.003
137.000,temperature,3.556387,15.543,4.135,-101.113
137.000,turbidity,1.230732,15.543,4.135,-101.113
137.000,h2s,2.697290,15.543,4.135,-101.113
137.000,ph,7.810609,15.543,4.135,-101.113
137.200,temperature,3.485077,15.674,4.536,-101.224
137.250,turbidity,0.511237,15.706,4.635,-101.251
137.400,temperature,3.359967,15.803,4.933,-101.334
137.500,turbidity,1.056880,15.867,5.130,-101.389
137.500,h2s,2.123863,15.867,5.130,-101.389
137.600,temperature,3.220845,15.931,5.327,-101.444
137.750,turbidity,1.462752,16.025,5.619,-101.526
137.800,temperature,3.161085,16.056,5.716,-101.554
138.000,temperature,3.042737,16.180,6.101,-101.663
138.000,turbidity,0.730097,16.180,6.101,-101.663
138.000,h2s,1.659186,16.180,6.101,-101.663
138.000,ph,7.868302,16.180,6.101,-101.663
138.200,temperature,2.943616,16.303,6.481,-101.772
138.250,turbidity,0.778186,16.333,6.576,-101.800
138.400,temperature,2.736387,16.423,6.856,-101.881
138.500,turbidity,0.719715,16.483,7.042,-101.935
138.500,h2s,1.685980,16.483,7.042,-101.935
138.600,temperature,2.756197,16.542,7.226,-101.990
138.750,turbidity,1.086152,16.629,7.500,-102.071
138.800,temperature,2.674684,16.658,7.591,-102.098
139.000,temperature,2.673553,16.773,7.949,-102.205
139.000,turbidity,0.676755,16.773,7.949,-102.205
139.000,h2s,1.070318,16.773,7.949,-102.205
139.000,ph,7.907904,16.773,7.949,-102.205
139.200,temperature,2.396423,16.887,8.301,-102.312
139.250,turbidity,0.746372,16.915,8.388,-102.339
139.400,temperature,2.476935,16.998,8.646,-102.419
139.500,turbidity,0.205832,17.053,8.817,-102.472
139.500,h2s,0.979016,17.053,8.817,-102.472
139.600,temperature,2.440388,17.107,8.985,-102.525
139.750,turbidity,0.919210,17.188,9.235,-102.605
139.800,temperature,2.336614,17.215,9.317,-102.631
140.000,temperature,2.304804,17.321,9.642,-102.736
140.000,turbidity,0.686769,17.321,9.642,-102.736
140.000,h2s,0.985851,17.321,9.642,-102.736
140.000,ph,7.979111,17.321,9.642,-102.736
140.200,temperature,2.388153,17.424,9.959,-102.841
140.250,turbidity,0.291292,17.450,10.037,-102.867
140.400,temperature,2.304777,17.526,10.268,-102.945
140.500,turbidity,0.098603,17.576,10.420,-102.997
140.500,h2s,0.641498,17.576,10.420,-102.997
140.600,temperature,2.345537,17.626,10.570,-103.049
140.750,turbidity,0.856921,17.700,10.790,-103.126
140.800,temperature,2.217116,17.724,10.863,-103.152
141.000,temperature,2.132346,17.820,11.147,-103.254
141.000,turbidity,0.531463,17.820,11.147,-103.254
141.000,h2s,0.530144,17.820,11.147,-103.254
141.000,ph,7.999102,17.820,11.147,-103.254
141.200,temperature,2.165743,17.914,11.423,-103.356
141.250,turbidity,0.636281,17.937,11.491,-103.381
141.400,temperature,2.138725,18.006,11.690,-103.457
141.500,turbidity,1.129411,18.052,11.820,-103.507
141.500,h2s,0.359279,18.052,11.820,-103.507
141.600,temperature,2.181438,18.097,11.948,-103.557
141.750,turbidity,0.797746,18.163,12.135,-103.632
141.800,temperature,2.164510,18.185,12.197,-103.657
142.000,temperature,2.144431,18.271,12.436,-103.756
142.000,turbidity,0.939951,18.271,12.436,-103.756
142.000,h2s,0.380417,18.271,12.436,-103.756
142.000,ph,7.934594,18.271,12.436,-103.756
142.200,temperature,2.218561,18.355,12.665,-103.854
142.250,turbidity,0.559042,18.376,12.721,-103.878
142.400,temperature,2.159724,18.437,12.884,-103.952
142.500,turbidity,0.711676,18.478,12.990,-104.000
142.500,h2s,0.198572,18.478,12.990,-104.000
142.600,temperature,2.044828,18.517,13.094,-104.048
142.750,turbidity,0.703106,18.576,13.244,-104.120
142.800,temperature,2.128998,18.596,13.293,-104.144
143.000,temperature,2.073327,18.672,13.482,-104.239
143.000,turbidity,0.351897,18.672,13.482,-104.239
143.000,h2s,0.757191,18.672,13.482,-104.239
143.000,ph,7.963798,18.672,13.482,-104.239
143.200,temperature,2.054970,18.746,13.660,-104.334
143.250,turbidity,0.823086,18.764,13.703,-104.357
143.400,temperature,2.129736,18.818,13.828,-104.427
143.500,turbidity,0.307306,18.853,13.908,-104.474
143.500,h2s,-0.060631,18.853,13.908,-104.474
143.600,temperature,2.008980,18.888,13.985,-104.520
143.750,turbidity,0.744313,18.939,14.095,-104.589
143.800,temperature,2.096053,18.955,14.131,-104.611
144.000,temperature,2.083218,19.021,14.266,-104.702
144.000,turbidity,0.629066,19.021,14.266,-104.702
144.000,h2s,0.152851,19.021,14.266,-104.702
144.000,ph,7.998600,19.021,14.266,-104.702
144.200,temperature,1.995888,19.085,14.390,-104.792
144.250,turbidity,0.493446,19.100,14.419,-104.815
144.400,temperature,1.957355,19.146,14.502,-104.881
144.500,turbidity,0.426783,19.176,14.554,-104.925
144.500,h2s,0.278503,19.176,14.554,-104.925
144.600,temperature,2.032099,19.206,14.604,-104.969
144.750,turbidity,0.223308,19.249,14.672,-105.035
144.800,temperature,1.885947,19.263,14.694,-105.056
145.000,temperature,2.087506,19.319,14.772,-105.142
145.000,turbidity,0.285146,19.319,14.772,-105.142
145.000,h2s,0.256129,19.319,14.772,-105.142
145.000,ph,7.973459,19.319,14.772,-105.142
145.200,temperature,2.047477,19.372,14.839,-105.227
145.250,turbidity,0.492515,19.385,14.854,-105.248
145.400,temperature,2.099589,19.423,14.894,-105.311
145.500,turbidity,0.330149,19.447,14.918,-105.353
145.500,h2s,0.094108,19.447,14.918,-105.353
145.600,temperature,2.040560,19.472,14.938,-105.394
145.750,turbidity,0.572487,19.507,14.963,-105.456
145.800,temperature,2.100462,19.518,14.970,-105.476
146.000,temperature,1.993720,19.563,14.991,-105.557
146.000,turbidity,0.602821,19.563,14.991,-105.557
146.000,h2s,-0.179434,19.563,14.991,-105.557
146.000,ph,7.997482,19.563,14.991,-105.557
146.200,temperature,2.047761,19.605,15.000,-105.637
146.250,turbidity,1.546778,19.616,15.000,-105.657
146.400,temperature,2.001518,19.646,14.997,-105.716
146.500,turbidity,0.395812,19.665,14.991,-105.755
146.500,h2s,-0.090983,19.665,14.991,-105.755
146.600,temperature,2.014700,19.684,14.982,-105.793
146.750,turbidity,-0.042793,19.711,14.963,-105.851
146.800,temperature,2.024186,19.720,14.956,-105.870
147.000,temperature,2.036849,19.754,14.918,-105.945
147.000,turbidity,1.107441,19.754,14.918,-105.945
147.000,h2s,0.179445,19.754,14.918,-105.945
147.000,ph,7.987327,19.754,14.918,-105.945
147.200,temperature,1.982177,19.785,14.868,-106.019
147.250,turbidity,-0.011218,19.793,14.854,-106.038
147.400,temperature,2.040898,19.815,14.807,-106.092
147.500,turbidity,0.944849,19.829,14.772,-106.128
147.500,h2s,-0.239620,19.829,14.772,-106.128
147.600,temperature,2.019507,19.842,14.734,-106.164
147.750,turbidity,0.256612,19.861,14.672,-106.217
147.800,temperature,1.949133,19.867,14.650,-106.235
148.000,temperature,1.928483,19.890,14.554,-106.304
148.000,turbidity,0.340185,19.890,14.554,-106.304
148.000,h2s,0.259626,19.890,14.554,-106.304
148.000,ph,7.995906,19.890,14.554,-106.304
148.200,temperature,2.072896,19.911,14.447,-106.372
148.250,turbidity,0.909426,19.916,14.419,-106.389
148.400,temperature,1.903462,19.930,14.329,-106.439
148.500,turbidity,0.644687,19.938,14.266,-106.472
148.500,h2s,0.371203,19.938,14.266,-106.472
148.600,temperature,2.008238,19.946,14.200,-106.505
148.750,turbidity,0.109461,19.957,14.095,-106.553
148.800,temperature,1.943470,19.961,14.059,-106.569
149.000,temperature,2.101620,19.973,13.908,-106.632
149.000,turbidity,0.104196,19.973,13.908,-106.632
149.000,h2s,0.294793,19.973,13.908,-106.632
149.000,ph,7.982233,19.973,13.908,-106.632
149.200,temperature,2.044545,19.982,13.745,-106.694
149.250,turbidity,0.599117,19.985,13.703,-106.709
149.400,temperature,2.032977,19.990,13.572,-106.755
149.500,turbidity,0.200665,19.993,13.482,-106.784
149.500,h2s,0.336259,19.993,13.482,-106.784
149.600,temperature,1.976156,19.996,13.389,-106.814
149.750,turbidity,0.659147,19.998,13.244,-106.857
149.800,temperature,1.948178,19.999,13.195,-106.872
150.000,temperature,2.026012,20.000,12.990,-106.928
150.000,turbidity,0.690312,20.000,12.990,-106.928
150.000,h2s,-0.327315,20.000,12.990,-106.928
150.000,ph,7.996758,20.000,12.990,-106.928
150.200,temperature,2.016236,19.999,12.776,-106.983
150.250,turbidity,0.284518,19.998,12.721,-106.997
150.400,temperature,1.964129,19.996,12.551,-107.037
150.500,turbidity,0.355331,19.993,12.436,-107.064
150.500,h2s,-0.232986,19.993,12.436,-107.064
150.600,temperature,1.962907,19.990,12.317,-107.090
150.750,turbidity,0.609835,19.985,12.135,-107.128
150.800,temperature,1.961044,19.982,12.073,-107.141
151.000,temperature,1.959966,19.973,11.820,-107.190
151.000,turbidity,0.273436,19.973,11.820,-107.190
151.000,h2s,0.089110,19.973,11.820,-107.190
151.000,ph,8.010361,19.973,11.820,-107.190
151.200,temperature,1.988353,19.961,11.558,-107.239
151.250,turbidity,0.533234,19.957,11.491,-107.250
151.400,temperature,2.036692,19.946,11.286,-107.285
151.500,turbidity,1.216584,19.938,11.147,-107.308
151.500,h2s,-0.049545,19.938,11.147,-107.308
151.600,temperature,2.045761,19.930,11.006,-107.331
151.750,turbidity,0.625546,19.916,10.790,-107.364
151.800,temperature,2.019369,19.911,10.717,-107.375
152.000,temperature,2.028897,19.890,10.420,-107.417
152.000,turbidity,0.400416,19.890,10.420,-107.417
152.000,h2s,-0.154024,19.890,10.420,-107.417
152.000,ph,7.944087,19.890,10.420,-107.417
152.200,temperature,2.050495,19.867,10.115,-107.459
152.250,turbidity,1.147686,19.861,10.037,-107.469
152.400,temperature,1.924079,19.842,9.801,-107.498
152.500,turbidity,0.758296,19.829,9.642,-107.518
152.500,h2s,0.057199,19.829,9.642,-107.518
152.600,temperature,2.035387,19.815,9.480,-107.536
152.750,turbidity,0.211292,19.793,9.235,-107.564
152.800,temperature,2.091449,19.785,9.152,-107.573
153.000,temperature,1.930152,19.754,8.817,-107.608
153.000,turbidity,0.259962,19.754,8.817,-107.608
153.000,h2s,0.461993,19.754,8.817,-107.608
153.000,ph,8.022223,19.754,8.817,-107.608
153.200,temperature,1.890481,19.720,8.475,-107.642
153.250,turbidity,0.021741,19.711,8.388,-107.650
153.400,temperature,2.019687,19.684,8.126,-107.675
153.500,turbidity,0.609742,19.665,7.949,-107.690
153.500,h2s,0.529041,19.665,7.949,-107.690
153.600,temperature,2.084244,19.646,7.770,-107.705
153.750,turbidity,-0.081760,19.616,7.500,-107.727
153.800,temperature,2.023027,19.605,7.409,-107.735
154.000,temperature,2.063707,19.563,7.042,-107.762
154.000,turbidity,1.151789,19.563,7.042,-107.762
154.000,h2s,-0.007081,19.563,7.042,-107.762
154.000,ph,8.033806,19.563,7.042,-107.762
154.200,temperature,2.049656,19.518,6.670,-107.789
154.250,turbidity,0.439379,19.507,6.576,-107.795
154.400,temperature,1.977334,19.472,6.292,-107.813
154.500,turbidity,0.783729,19.447,6.101,-107.825
154.500,h2s,0.182265,19.447,6.101,-107.825
154.600,temperature,1.989034,19.423,5.909,-107.837
154.750,turbidity,0.415229,19.385,5.619,-107.853
154.800,temperature,1.954106,19.372,5.522,-107.858
155.000,temperature,2.115793,19.319,5.130,-107.878
155.000,turbidity,0.609372,19.319,5.130,-107.878
155.000,h2s,0.251463,19.319,5.130,-107.878
155.000,ph,7.969350,19.319,5.130,-107.878
155.200,temperature,2.083500,19.263,4.735,-107.897
155.250,turbidity,0.480184,19.249,4.635,-107.902
155.400,temperature,2.037808,19.206,4.335,-107.914
155.500,turbidity,0.536349,19.176,4.135,-107.922
155.500,h2s,0.130166,19.176,4.135,-107.922
155.600,temperature,2.032792,19.146,3.933,-107.930
155.750,turbidity,0.884845,19.100,3.629,-107.940
155.800,temperature,2.006043,19.085,3.527,-107.944
156.000,temperature,2.067565,19.021,3.119,-107.956
156.000,turbidity,1.038672,19.021,3.119,-107.956
156.000,h2s,-2.327599,19.021,3.119,-107.956
156.000,ph,7.994494,19.021,3.119,-107.956
156.200,temperature,2.013154,18.955,2.708,-107.967
156.250,turbidity,1.010780,18.939,2.605,-107.970
156.400,temperature,2.032670,18.888,2.295,-107.976
156.500,turbidity,1.506135,18.853,2.088,-107.981
156.500,h2s,0.069857,18.853,2.088,-107.981
156.600,temperature,2.021081,18.818,1.880,-107.984
156.750,turbidity,0.318949,18.764,1.568,-107.989
156.800,temperature,2.092607,18.746,1.464,-107.990
157.000,temperature,2.048241,18.672,1.046,-107.995
157.000,turbidity,0.645825,18.672,1.046,-107.995
157.000,h2s,-0.091569,18.672,1.046,-107.995
157.000,ph,8.026308,18.672,1.046,-107.995
157.200,temperature,2.063990,18.596,0.628,-107.998
157.250,turbidity,0.327017,18.576,0.523,-107.999
157.400,temperature,2.001071,18.517,0.209,-108.000
157.500,turbidity,0.877108,18.478,0.000,-108.000
157.500,h2s,0.494248,18.478,0.000,-108.000
157.600,temperature,2.028039,18.437,-0.209,-108.000
157.750,turbidity,0.240870,18.376,-0.523,-107.999
157.800,temperature,2.069193,18.355,-0.628,-107.998
158.000,temperature,1.982985,18.271,-1.046,-107.995
158.000,turbidity,0.898720,18.271,-1.046,-107.995
158.000,h2s,0.184598,18.271,-1.046,-107.995
158.000,ph,8.002085,18.271,-1.046,-107.995
158.200,temperature,2.052525,18.185,-1.464,-107.990
158.250,turbidity,0.591932,18.163,-1.568,-107.989
158.400,temperature,2.063988,18.097,-1.880,-107.984
158.500,turbidity,0.507658,18.052,-2.088,-107.981
158.500,h2s,-0.291490,18.052,-2.088,-107.981
158.600,temperature,7.660849,18.006,-2.295,-107.976
158.750,turbidity,0.541214,17.937,-2.605,-107.970
158.800,temperature,1.955928,17.914,-2.708,-107.967
159.000,temperature,2.127005,17.820,-3.119,-107.956
159.000,turbidity,0.196058,17.820,-3.119,-107.956
159.000,h2s,0.175768,17.820,-3.119,-107.956
159.000,ph,7.965998,17.820,-3.119,-107.956
159.200,temperature,2.095844,17.724,-3.527,-107.944
159.250,turbidity,0.218314,17.700,-3.629,-107.940
159.400,temperature,2.063098,17.626,-3.933,-107.930
159.500,turbidity,0.599954,17.576,-4.135,-107.922
159.500,h2s,0.247238,17.576,-4.135,-107.922
159.600,temperature,1.952506,17.526,-4.335,-107.914
159.750,turbidity,0.598284,17.450,-4.635,-107.902
159.800,temperature,2.021058,17.424,-4.735,-107.897
160.000,temperature,2.001499,17.321,-5.130,-107.878
160.000,turbidity,0.345798,17.321,-5.130,-107.878
160.000,h2s,-0.211461,17.321,-5.130,-107.878
160.000,ph,7.993028,17.321,-5.130,-107.878
160.200,temperature,2.062577,17.215,-5.522,-107.858
160.250,turbidity,0.453945,17.188,-5.619,-107.853
160.400,temperature,2.090554,17.107,-5.909,-107.837
160.500,turbidity,0.679193,17.053,-6.101,-107.825
160.500,h2s,0.263527,17.053,-6.101,-107.825
160.600,temperature,2.088028,16.998,-6.292,-107.813
160.750,turbidity,0.297496,16.915,-6.576,-107.795
160.800,temperature,2.151154,16.887,-6.670,-107.789
161.000,temperature,2.069755,16.773,-7.042,-107.762
161.000,turbidity,0.013574,16.773,-7.042,-107.762
161.000,h2s,0.022766,16.773,-7.042,-107.762
161.000,ph,8.000923,16.773,-7.042,-107.762
161.200,temperature,2.135929,16.658,-7.409,-107.735
161.250,turbidity,0.988260,16.629,-7.500,-107.727
161.400,temperature,2.057256,16.542,-7.770,-107.705
161.500,turbidity,0.622560,16.483,-7.949,-107.690
161.500,h2s,0.261501,16.483,-7.949,-107.690
161.600,temperature,2.098429,16.423,-8.126,-107.675
161.750,turbidity,0.395065,16.333,-8.388,-107.650
161.800,temperature,2.062279,16.303,-8.475,-107.642
162.000,temperature,2.087708,16.180,-8.817,-107.608
162.000,turbidity,0.333838,16.180,-8.817,-107.608
162.000,h2s,0.257909,16.180,-8.817,-107.608
162.000,ph,7.994142,16.180,-8.817,-107.608
162.200,temperature,2.071308,16.056,-9.152,-107.573
162.250,turbidity,0.295466,16.025,-9.235,-107.564
162.400,temperature,2.039686,15.931,-9.480,-107.536
162.500,turbidity,0.882755,15.867,-9.642,-107.518
162.500,h2s,0.262903,15.867,-9.642,-107.518
162.600,temperature,2.219479,15.803,-9.801,-107.498
162.750,turbidity,0.154107,15.706,-10.037,-107.469
162.800,temperature,2.090178,15.674,-10.115,-107.459
163.000,temperature,2.103100,15.543,-10.420,-107.417
163.000,turbidity,0.654010,15.543,-10.420,-107.417
163.000,h2s,0.391576,15.543,-10.420,-107.417
163.000,ph,8.012834,15.543,-10.420,-107.417
163.200,temperature,2.112628,15.410,-10.717,-107.375
163.250,turbidity,0.653935,15.377,-10.790,-107.364
163.400,temperature,2.084524,15.276,-11.006,-107.331
163.500,turbidity,0.765910,15.208,-11.147,-107.308
163.500,h2s,-0.376982,15.208,-11.147,-107.308
163.600,temperature,1.958130,15.140,-11.286,-107.285
163.750,turbidity,0.422865,15.037,-11.491,-107.250
163.800,temperature,2.094623,15.002,-11.558,-107.239
164.000,temperature,2.015498,14.863,-11.820,-107.190
164.000,turbidity,0.959251,14.863,-11.820,-107.190
164.000,h2s,0.021690,14.863,-11.820,-107.190
164.000,ph,8.013997,14.863,-11.820,-107.190
164.200,temperature,2.084517,14.722,-12.073,-107.141
164.250,turbidity,0.776519,14.686,-12.135,-107.128
164.400,temperature,2.092221,14.579,-12.317,-107.090
164.500,turbidity,0.414597,14.507,-12.436,-107.064
164.500,h2s,0.187969,14.507,-12.436,-107.064
164.600,temperature,1.990786,14.435,-12.551,-107.037
164.750,turbidity,0.324102,14.326,-12.721,-106.997
164.800,temperature,2.080588,14.289,-12.776,-106.983
165.000,temperature,2.007906,14.142,-12.990,-106.928
165.000,turbidity,0.499983,14.142,-12.990,-106.928
165.000,h2s,-0.097808,14.142,-12.990,-106.928
165.000,ph,7.987501,14.142,-12.990,-106.928
165.200,temperature,1.962221,13.993,-13.195,-106.872
165.250,turbidity,0.407438,13.956,-13.244,-106.857
165.400,temperature,2.009981,13.843,-13.389,-106.814
165.500,turbidity,0.281328,13.767,-13.482,-106.784
165.500,h2s,-5.683906,13.767,-13.482,-106.784
165.600,temperature,2.080501,13.691,-13.572,-106.755
165.750,turbidity,0.564681,13.576,-13.703,-106.709
165.800,temperature,2.079634,13.538,-13.745,-106.694
166.000,temperature,2.065602,13.383,-13.908,-106.632
166.000,turbidity,0.465221,13.383,-13.908,-106.632
166.000,h2s,0.049615,13.383,-13.908,-106.632
166.000,ph,8.004283,13.383,-13.908,-106.632
166.200,temperature,2.120394,13.226,-14.059,-106.569
166.250,turbidity,1.048529,13.187,-14.095,-106.553
166.400,temperature,2.084714,13.068,-14.200,-106.505
166.500,turbidity,0.414097,12.989,-14.266,-106.472
166.500,h2s,-0.045219,12.989,-14.266,-106.472
166.600,temperature,2.119259,12.909,-14.329,-106.439
166.750,turbidity,0.332518,12.789,-14.419,-106.389
166.800,temperature,2.141100,12.748,-14.447,-106.372
167.000,temperature,2.226947,12.586,-14.554,-106.304
167.000,turbidity,0.554722,12.586,-14.554,-106.304
167.000,h2s,0.239119,12.586,-14.554,-106.304
167.000,ph,7.977360,12.586,-14.554,-106.304
167.200,temperature,2.107013,12.423,-14.650,-106.235
167.250,turbidity,0.632296,12.382,-14.672,-106.217
167.400,temperature,2.176768,12.258,-14.734,-106.164
167.500,turbidity,0.658442,12.175,-14.772,-106.128
167.500,h2s,-0.049727,12.175,-14.772,-106.128
167.600,temperature,2.134010,12.092,-14.807,-106.092
167.750,turbidity,0.659054,11.966,-14.854,-106.038
167.800,temperature,2.143144,11.924,-14.868,-106.019
168.000,temperature,2.131504,11.756,-14.918,-105.945
168.000,turbidity,0.578301,11.756,-14.918,-105.945
168.000,h2s,0.056851,11.756,-14.918,-105.945
168.000,ph,7.986108,11.756,-14.918,-105.945
168.200,temperature,2.150416,11.586,-14.956,-105.870
168.250,turbidity,0.561338,11.543,-14.963,-105.851
168.400,temperature,2.140833,11.414,-14.982,-105.793
168.500,turbidity,0.759189,11.328,-14.991,-105.755
168.500,h2s,0.083638,11.328,-14.991,-105.755
168.600,temperature,2.211124,11.242,-14.997,-105.716
168.750,turbidity,0.297057,11.111,-15.000,-105.657
168.800,temperature,2.135950,11.068,-15.000,-105.637
169.000,temperature,2.108954,10.893,-14.991,-105.557
169.000,turbidity,0.373557,10.893,-14.991,-105.557
169.000,h2s,0.412182,10.893,-14.991,-105.557
169.000,ph,7.973305,10.893,-14.991,-105.557
169.200,temperature,2.170156,10.717,-14.970,-105.476
169.250,turbidity,0.147559,10.672,-14.963,-105.456
169.400,temperature,2.179609,10.539,-14.938,-105.394
169.500,turbidity,0.325374,10.450,-14.918,-105.353
169.500,h2s,0.622072,10.450,-14.918,-105.353
169.600,temperature,2.200859,10.361,-14.894,-105.311
169.750,turbidity,0.929258,10.226,-14.854,-105.248
169.800,temperature,2.238748,10.181,-14.839,-105.227
170.000,temperature,2.239193,10.000,-14.772,-105.142
170.000,turbidity,0.798171,10.000,-14.772,-105.142
170.000,h2s,0.594830,10.000,-14.772,-105.142
170.000,ph,7.960521,10.000,-14.772,-105.142
170.200,temperature,2.280609,9.818,-14.694,-105.056
170.250,turbidity,1.192369,9.772,-14.672,-105.035
170.400,temperature,2.286817,9.635,-14.604,-104.969
170.500,turbidity,1.115529,9.543,-14.554,-104.925
170.500,h2s,0.911192,9.543,-14.554,-104.925
170.600,temperature,2.361874,9.451,-14.502,-104.881
170.750,turbidity,0.848135,9.312,-14.419,-104.815
170.800,temperature,2.491308,9.266,-14.390,-104.792
171.000,temperature,2.417626,9.080,-14.266,-104.702
171.000,turbidity,0.741050,9.080,-14.266,-104.702
171.000,h2s,0.691574,9.080,-14.266,-104.702
171.000,ph,7.954355,9.080,-14.266,-104.702
171.200,temperature,2.421725,8.893,-14.131,-104.611
171.250,turbidity,0.727989,8.846,-14.095,-104.589
171.400,temperature,2.373644,8.705,-13.985,-104.520
171.500,turbidity,0.134920,8.610,-13.908,-104.474
171.500,h2s,0.861093,8.610,-13.908,-104.474
171.600,temperature,2.633676,8.516,-13.828,-104.427
